Term,Section,Former,Title,Credits,Instructional Method,Location,Start Date,End Date,Meeting Days,Start Time,End Time,Instructor(s),Seats Remaining,GERS,Purpose,Prequisites,Notes,Sort,Courses ID
Fall 2017 - Day,MUS-334-01,,Guitar Methods,2,LEC,DMB 013,08/22/17,12/05/17,MW,10:30AM,11:20AM,Dr. Silviu O. Ciulei,6,,undergraduate day,,,1,5242
Fall 2017 - Day,MUS-334-01,,Guitar Methods,2,EXAM,DMB 013,12/11/17,12/11/17,M,08:30AM,11:00AM,,6,,undergraduate day,,,2,5242
Fall 2017 - Day,MUS-351-01,MUSA-55,Applied Jazz Improvisation,2,SKL, ,08/22/17,12/05/17,,,,Dr. Matthew W. Olson,12,,undergraduate day,MUS-350 and permission of instructor,,1,3303
Fall 2017 - Day,MUS-351-02,MUSA-55,Applied Jazz Improvisation,2,SKL, ,08/22/17,12/05/17,,,,James S. Watson,12,,undergraduate day,MUS-350 and permission of instructor,,1,3303
Fall 2017 - Day,MUS-351-03,MUSA-55,Applied Jazz Improvisation,2,SKL, ,08/22/17,12/05/17,,,,Keith A. Davis,12,,undergraduate day,MUS-350 and permission of instructor,,1,3303
Fall 2017 - Day,MUS-351A-01,MUSA-55,Applied Jazz Improvisation,1,SKL, ,08/22/17,12/05/17,,,,Dr. Matthew W. Olson,12,,undergraduate day,MUS-350 and permission of instructor,,1,4819
Fall 2017 - Day,MUS-351D-01,MUSA-55,Applied Jazz Improvisation,0,,,,,,,,Dr. Matthew W. Olson,12,,undergraduate day,,,1,
Fall 2017 - Day,MUS-351E-01,MUSA-55,Applied Jazz Improvisation,0,,,,,,,,Dr. Matthew W. Olson,12,,undergraduate day,,,1,
Fall 2017 - Day,MUS-353-01,MUS-39,Instrumental Conducting,2,LEC,DMB 013,08/22/17,12/05/17,TR,10:00AM,11:15AM,Dr. Les Hicken,5,,undergraduate day,MUS-352,,1,3307
Fall 2017 - Day,MUS-353-01,MUS-39,Instrumental Conducting,2,EXAM,DMB 013,12/12/17,12/12/17,T,08:30AM,11:00AM,,5,,undergraduate day,MUS-352,,2,3307
Fall 2017 - Day,MUS-354-01,MUS-38,Choral Conducting,2,LEC,HMP 121,08/22/17,12/05/17,TR,10:00AM,11:15AM,Dr. Bill Thomas,9,,undergraduate day,MUS-352,,1,3313
Fall 2017 - Day,MUS-354-01,MUS-38,Choral Conducting,2,EXAM,HMP 121,12/12/17,12/12/17,T,08:30AM,11:00AM,,9,,undergraduate day,MUS-352,,2,3313
Fall 2017 - Day,MUS-355-01,MUS-74,Opera Performance Studies,2,LEC,DMB RCT,08/22/17,12/05/17,M,04:00PM,06:00PM,Dr. Grant Knox,FULL,,undergraduate day,,,1,3314
Fall 2017 - Day,MUS-355-01,MUS-74,Opera Performance Studies,2,ADD,DMB RCT,08/22/17,12/05/17,M,03:30PM,04:30PM,,FULL,,undergraduate day,,,2,3314
Fall 2017 - Day,MUS-355D-01,MUS-74,Opera Performance Studies,0,LEC,DMB RCT,08/22/17,12/05/17,M,04:00PM,06:00PM,Dr. Grant Knox,13,,undergraduate day,,,1,4881
Fall 2017 - Day,MUS-420A-01,MUS-43,Literature of the Cello,2,LEC, ,08/22/17,12/05/17,,,,Dr. Christopher Hutton,12,,undergraduate day,MUS-212,,1,5092
Fall 2017 - Day,MUS-420C-01,MUS-43,Literature of the Oboe,2,LEC, ,08/22/17,12/05/17,,,,Petrea Warneck,12,,undergraduate day,MUS-212,,1,5094
Fall 2017 - Day,MUS-420D-01,MUS-43,Literature of Percussion,2,LEC, ,08/22/17,12/05/17,,,,Dr. Omar Carmenates,11,,undergraduate day,MUS-212,,1,5095
Fall 2017 - Day,MUS-420F-01,MUS-43,Literature of the Saxophone,2,LEC, ,08/22/17,12/05/17,,,,Dr. Matthew W. Olson,11,,undergraduate day,MUS-212,,1,5140
Fall 2017 - Day,MUS-420H-01,MUS-43,Literature of the Violin,2,LEC, ,08/22/17,12/05/17,,,,Dr. Tom Joiner,12,,undergraduate day,MUS-212,,1,5243
Fall 2017 - Day,MUS-431-01,MUS-49,Vocal & Choral Methods,2,LEC,HMP 121,08/22/17,12/05/17,TR,09:00AM,09:50AM,"Mr. James M. Keesler, Jr.",15,,undergraduate day,MUS-212 and prior vocal training,,1,3325
Fall 2017 - Day,MUS-431-01,MUS-49,Vocal & Choral Methods,2,EXAM,HMP 121,12/08/17,12/08/17,F,08:30AM,11:00AM,,15,,undergraduate day,MUS-212 and prior vocal training,,2,3325
Fall 2017 - Day,MUS-432-01,MUS-61,Instrumental Music Methods,4,LEC,HMP 123E,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Les Hicken,15,,undergraduate day,"EDU-111, 120, 221 and declaration of music major",,1,3330
Fall 2017 - Day,MUS-432-01,MUS-61,Instrumental Music Methods,4,EXAM,HMP 123E,12/08/17,12/08/17,F,12:00PM,02:30PM,,15,,undergraduate day,"EDU-111, 120, 221 and declaration of music major",,2,3330
Fall 2017 - Day,MUS-433-01,MUS-60,Music Education Methods,4,LEC,HMP 121,08/22/17,12/05/17,TR,11:30AM,12:45PM,"Mr. James M. Keesler, Jr.",8,,undergraduate day,EDU-221,,1,3332
Fall 2017 - Day,MUS-433-01,MUS-60,Music Education Methods,4,EXAM,HMP 121,12/08/17,12/08/17,F,12:00PM,02:30PM,,8,,undergraduate day,EDU-221,,2,3332
Fall 2017 - Day,MUS-434-01,,Elementary Music Methods,2,LEC,HMP 121,08/22/17,12/05/17,MW,11:30AM,12:20PM,Ms. Barbara S. Rich,13,,undergraduate day,MUS-212,,1,4339
Fall 2017 - Day,MUS-434-01,,Elementary Music Methods,2,EXAM,HMP 121,12/11/17,12/11/17,M,12:00PM,02:30PM,,13,,undergraduate day,MUS-212,,2,4339
Fall 2017 - Day,MUS-450-01,,Vocal Pedagogy,2,STU,DMB 104,08/22/17,12/05/17,TR,01:00PM,01:50PM,Dr. Bill Thomas,2,,undergraduate day,MUS-212,,1,4053
Fall 2017 - Day,MUS-450-01,,Vocal Pedagogy,2,EXAM,DMB 104,12/12/17,12/12/17,T,12:00PM,02:30PM,,2,,undergraduate day,MUS-212,,2,4053
Fall 2017 - Day,MUS-505-01,,Wind & Percussion Chmbr Music,1,,,,,,,,Staff Staff,15,,undergraduate day,,,1,
Fall 2017 - Day,MUS-510-01,,Vocal Performance Topics,2,STU,DMB 104,08/22/17,12/05/17,MW,01:30PM,02:20PM,Team-Taught,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-510-01,,Vocal Performance Topics,2,,,,,,,,Mrs. Lisa Browne Barksdale,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-510-01,,Vocal Performance Topics,2,,,,,,,,Dr. Grant Knox,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-510-01,,Vocal Performance Topics,2,,,,,,,,Dr. Bruce Schoonmaker,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-510-01,,Vocal Performance Topics,2,,,,,,,,Dr. Bill Thomas,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-510-01,,Vocal Performance Topics,2,,,,,,,,Staff Staff,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511-01,MUSA-82,Voice,2,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511-02,MUSA-82,Voice,2,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511-03,MUSA-82,Voice,2,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511-04,MUSA-82,Voice,2,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511-05,MUSA-82,Voice,2,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511-06,MUSA-82,Voice,2,,,,,,,,Alison Trainer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511A-01,MUSA-82,Voice,1,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511A-02,MUSA-82,Voice,1,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511A-03,MUSA-82,Voice,1,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511A-04,MUSA-82,Voice,1,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511A-05,MUSA-82,Voice,1,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511A-06,MUSA-82,Voice,1,,,,,,,,Alison Trainer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511C-01,MUSA-82,Voice,4,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511C-02,MUSA-82,Voice,4,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511C-03,MUSA-82,Voice,4,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511C-04,MUSA-82,Voice,4,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511C-05,MUSA-82,Voice,4,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511C-06,MUSA-82,Voice,4,,,,,,,,Alison Trainer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511D-01,MUSA-82T,Voice,0,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511D-02,MUSA-82T,Voice,0,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511D-03,MUSA-82T,Voice,0,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511D-04,MUSA-82T,Voice,0,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511D-05,MUSA-82T,Voice,0,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511D-06,MUSA-82T,Voice,0,,,,,,,,Alison Trainer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511E-01,MUSA-82N,Voice,0,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511E-02,MUSA-82N,Voice,0,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511E-03,MUSA-82N,Voice,0,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511E-04,MUSA-82N,Voice,0,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511E-05,MUSA-82N,Voice,0,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-511E-06,MUSA-82N,Voice,0,,,,,,,,Alison Trainer,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-520-01,,String Performance Topics,2,,,,,,,,Team-Taught,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-520-01,,String Performance Topics,2,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-520-01,,String Performance Topics,2,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-520-01,,String Performance Topics,2,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-520-01,,String Performance Topics,2,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521-01,MUSA-83,Violin,2,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521-02,MUSA-83,Violin,2,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521A-01,MUSA-83,Violin,1,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521A-02,MUSA-83,Violin,1,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521C-01,MUSA-83,Violin,4,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521C-02,MUSA-83,Violin,4,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521D-01,MUSA-83T,Violin,0,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521D-02,MUSA-83T,Violin,0,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521E-01,MUSA-83N,Violin,0,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-521E-02,MUSA-83N,Violin,0,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-522-01,MUSA-84,Viola,2,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-522A-01,MUSA-84,Viola,1,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-522C-01,MUSA-84,Viola,4,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-522D-01,MUSA-84T,Viola,0,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-522E-01,MUSA-84N,Viola,0,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-523-01,MUSA-86,Cello,2,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-523A-01,MUSA-86,Cello,1,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-523C-01,MUSA-86,Cello,4,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-523D-01,MUSA-86T,Cello,0,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-523E-01,MUSA-86N,Cello,0,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-524-01,MUSA-87,Double Bass,2,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-524A-01,MUSA-87,Double Bass,1,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-524C-01,MUSA-87,Double Bass,4,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-524D-01,MUSA-87T,Double Bass,0,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-524E-01,MUSA-87N,Double Bass,0,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-525-01,MUSA-76,Classical Guitar,2,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-525A-01,MUSA-76,Classical Guitar,1,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-525C-01,MUSA-76,Classical Guitar,4,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-525D-01,MUSA-76T,Classical Guitar,0,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-525E-01,MUSA-76N,Classical Guitar,0,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-526-01,MUSA-56,Jazz Guitar,2,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-526A-01,MUSA-56,Jazz Guitar,1,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-526C-01,MUSA-56,Jazz Guitar,4,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-526D-01,MUSA-56,Jazz Guitar,0,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-526E-01,MUSA-56,Jazz Guitar,0,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-527-01,MUSA-73,Harp,2,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-527A-01,MUSA-73,Harp,1,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-527C-01,MUSA-73,Harp,4,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-527D-01,MUSA-73T,Harp,0,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-527E-01,MUSA-73,Harp,0,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-528-01,,Jazz Bass,2,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-528A-01,,Jazz Bass,1,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-528C-01,,Jazz Bass,4,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-528D-01,,Jazz Bass,0,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-528E-01,,Jazz Bass,0,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-530-01,,Brass Performance Topics,2,STU,DMB 013,08/22/17,12/05/17,MW,01:30PM,02:20PM,Team-Taught,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-530-01,,Brass Performance Topics,2,,,,,,,,Dr. Gary Malvern,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-530-01,,Brass Performance Topics,2,,,,,,,,Mark Britt,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-530-01,,Brass Performance Topics,2,,,,,,,,Ms. Anneka Zuehlke,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-530-01,,Brass Performance Topics,2,,,,,,,,Mr. Michael W. Taylor,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-531-01,MUSA-93,Trumpet,2,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-531A-01,MUSA-93,Trumpet,1,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-531B-01,MUSA-93,Trumpet,3,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-531C-01,MUSA-93,Trumpet,4,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-531D-01,MUSA-93T,Trumpet,0,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-531E-01,MUSA-93N,Trumpet,0,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-532-01,MUSA-94,Horn,2,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-532A-01,MUSA-94,Horn,1,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-532B-01,MUSA-94,Horn,3,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-532C-01,MUSA-94,Horn,4,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-532D-01,MUSA-94T,Horn,0,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-532E-01,MUSA-94N,Horn,0,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-533-01,MUSA-99,Trombone,2,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-533A-01,MUSA-99,Trombone,1,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-533B-01,MUSA-99,Trombone,3,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-533C-01,MUSA-99,Trombone,4,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-533D-01,MUSA-99T,Trombone,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-533E-01,MUSA-99N,Trombone,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-534-01,MUSA-96,Euphonium,2,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-534A-01,MUSA-96,Euphonium,1,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-534B-01,MUSA-96,Euphonium,3,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-534C-01,MUSA-96,Euphonium,4,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-534D-01,MUSA-96T,Euphonium,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-534E-01,MUSA-96N,Euphonium,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-535-01,MUSA-97,Tuba,2,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-535A-01,MUSA-97,Tuba,1,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-535B-01,MUSA-97,Tuba,3,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-535C-01,MUSA-97,Tuba,4,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-535D-01,MUSA-97T,Tuba,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-535E-01,MUSA-97N,Tuba,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-540-01,,Woodwind Performance Topics,2,,,,,,,,Team-Taught,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-540-01,,Woodwind Performance Topics,2,,,,,,,,Dr. Cecilia Kang,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-540-01,,Woodwind Performance Topics,2,,,,,,,,Dr. Matthew W. Olson,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-540-01,,Woodwind Performance Topics,2,,,,,,,,Dr. Les Hicken,24,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-541-01,MUSA-88,Flute,2,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-541A-01,MUSA-88,Flute,1,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-541B-01,MUSA-88,Flute,3,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-541C-01,MUSA-88,Flute,4,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-541D-01,MUSA-88T,Flute,0,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-541E-01,MUSA-88N,Flute,0,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-542-01,MUSA-89,Oboe,2,,,,,,,,Petrea Warneck,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-542A-01,MUSA-89,Oboe,1,,,,,,,,Petrea Warneck,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-542B-01,MUSA-89,Oboe,3,,,,,,,,Petrea Warneck,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-542C-01,MUSA-89,Oboe,4,,,,,,,,Petrea Warneck,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-542D-01,MUSA-89T,Oboe,0,,,,,,,,Petrea Warneck,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-542E-01,MUSA-89N,Oboe,0,,,,,,,,Petrea Warneck,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-543-01,MUSA-90,Clarinet,2,,,,,,,,Dr. Cecilia Kang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-543A-01,MUSA-90,Clarinet,1,,,,,,,,Dr. Cecilia Kang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-543B-01,MUSA-90,Clarinet,3,,,,,,,,Dr. Cecilia Kang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-543C-01,MUSA-90,Clarinet,4,,,,,,,,Dr. Cecilia Kang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-543D-01,MUSA-90T,Clarinet,0,,,,,,,,Dr. Cecilia Kang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-543E-01,MUSA-90N,Clarinet,0,,,,,,,,Dr. Cecilia Kang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-544-01,MUSA-92,Bassoon,2,,,,,,,,Ms. Amy Yang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-544A-01,MUSA-92,Bassoon,1,,,,,,,,Ms. Amy Yang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-544B-01,MUSA-92,Bassoon,3,,,,,,,,Ms. Amy Yang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-544C-01,MUSA-92,Bassoon,4,,,,,,,,Ms. Amy Yang,FULL,,undergraduate day,audition required,,1,
Fall 2017 - Day,MUS-544D-01,MUSA-92T,Bassoon,0,,,,,,,,Ms. Amy Yang,FULL,,undergraduate day,audition required,,1,
